1741513119.675387, 0.1, 0.0, 1
1741513120.5914502, 1.1, 134.22, 1
1741513121.5929604, 2.1, 134.22, 1
1741513122.595003, 3.1, 134.22, 1
1741513123.5967326, 4.1, 268.44, 2
1741513124.6002128, 5.1, 268.44, 2
1741513125.6014493, 6.1, 268.44, 2
1741513126.6002772, 7.1, 536.87, 4
1741513127.6026845, 8.1, 536.87, 4
1741513128.6036701, 9.1, 536.87, 4
1741513129.611434, 10.1, 805.31, 6
1741513130.6094306, 11.1, 805.31, 6
1741513131.6094866, 12.1, 805.31, 6
1741513132.6138937, 13.1, 939.52, 7
1741513133.6128273, 14.1, 939.52, 7
1741513134.6131635, 15.1, 939.52, 7
1741513135.6146445, 16.1, 1056.96, 8
1741513136.621977, 17.1, 1073.74, 8
1741513137.6343424, 18.1, 1090.52, 8
1741513138.6336374, 19.1, 956.3, 7
1741513139.6265523, 20.1, 939.52, 7
1741513140.6259499, 21.1, 939.52, 7
1741513141.6271636, 22.1, 838.86, 6
1741513142.627521, 23.1, 805.31, 6
1741513143.628926, 24.1, 805.31, 6
1741513144.642049, 25.1, 905.97, 7
1741513145.631966, 26.1, 939.52, 7
1741513146.6314275, 27.1, 939.52, 7
1741513147.6379812, 28.1, 855.64, 6
1741513148.6360848, 29.1, 805.31, 6
1741513149.6475217, 30.1, 805.31, 6
1741513150.6424792, 31.1, 721.42, 5
1741513151.647284, 32.1, 671.09, 5
1741513152.6488042, 33.1, 671.09, 5
1741513153.6622632, 34.1, 771.75, 6
1741513154.6613555, 35.1, 805.31, 6
1741513155.6542268, 36.1, 805.31, 6
1741513156.6554182, 37.1, 973.08, 8
1741513157.673847, 38.1, 1073.74, 8
1741513158.6743958, 39.1, 1073.74, 8
1741513159.6659615, 40.1, 1157.63, 9
1741513160.6696858, 41.1, 1224.74, 9
1741513161.6656034, 42.1, 1224.74, 9
1741513162.6776032, 43.1, 973.08, 6
1741513163.6735818, 44.1, 805.31, 6
1741513164.6748788, 45.1, 805.31, 6
1741513165.6757672, 46.1, 738.2, 5
1741513166.6748846, 47.1, 671.09, 5
1741513167.6791048, 48.1, 671.09, 5
1741513168.686841, 49.1, 738.2, 6
1741513169.6817117, 50.1, 805.31, 6
1741513170.6841836, 51.1, 805.31, 6
1741513171.6858091, 52.1, 872.42, 7
1741513172.6871493, 53.1, 939.52, 7
1741513173.6873999, 54.1, 939.52, 7
1741513174.693644, 55.2, 976.13, 9
1741513175.6938715, 56.2, 1207.96, 9
1741513176.6928473, 57.2, 1207.96, 9
1741513177.7096596, 58.2, 1258.29, 10
1741513178.6959028, 59.2, 1342.18, 10
1741513179.7027168, 60.2, 1342.18, 10
1741513180.72072, 61.2, 1342.18, 10
1741513181.7177465, 62.2, 1342.18, 10
1741513182.7050176, 63.2, 1325.4, 10
1741513183.7073832, 64.2, 1241.51, 7
1741513184.7089777, 65.2, 947.91, 7
1741513185.7099056, 66.2, 947.91, 7
1741513186.7094984, 67.2, 905.97, 6
1741513187.7115877, 68.2, 805.31, 6
1741513188.7176445, 69.2, 788.53, 6
1741513189.723567, 70.2, 838.86, 7
1741513190.7175198, 71.2, 939.52, 7
1741513191.719326, 72.2, 939.52, 7
1741513192.729636, 73.2, 1040.19, 9
1741513193.7562451, 74.2, 1207.96, 9
1741513194.7398326, 75.2, 1207.96, 9
1741513195.7327478, 76.2, 1241.51, 10
1741513196.7346604, 77.2, 1342.18, 10
1741513197.7359796, 78.2, 1342.18, 10
1741513198.7377598, 79.2, 1375.73, 11
1741513199.738385, 80.2, 1476.4, 11
1741513200.745859, 81.2, 1476.4, 11
1741513201.7405274, 82.2, 1493.17, 12
1741513202.7546031, 83.2, 1610.61, 12
1741513203.7813232, 84.2, 1610.61, 12
1741513204.7491727, 85.2, 1593.84, 9
